Date,totalvar_ean10,totalvar_ean20,totalvar_ean30,totalvar_ean60,totalvar_ean90,totalvar_ean120,totalvar_ean150,totalvar_ean180,totalvar_ean270,totalvar_ean360,totalvar_ean720,totalvar_ean1080
2015-12-04,0.000807695616438356,0.001615391232876712,0.002454233424657534,0.006747412602739726,0.012683401643835617,0.015395822465753425,0.01920922191780822,0.02412958684931507,0.036917921095890406,0.050644168767123285,0.10672325260273972,0.16104986630136986
2015-12-07,0.0009807298630136988,0.001769429589041096,0.0027405008219178084,0.007740657534246575,0.013294563287671231,0.016144622465753423,0.02021722191780822,0.02503237315068493,0.037481925205479445,0.051271890410958906,0.10838142246575341,0.16368373479452053
2015-12-08,0.0009952975342465752,0.001819004931506849,0.0028526868493150685,0.007920041095890411,0.013409319452054794,0.01631994739726027,0.020436575342465752,0.025277404931506847,0.03784914739726028,0.05217534246575342,0.10893698630136985,0.16424095561643834
2015-12-09,0.001166018904109589,0.002087837808219178,0.00319302,0.008650579726027396,0.014131814794520548,0.017210774794520548,0.02166417534246575,0.026864659726027397,0.039677838904109586,0.05386752986301369,0.11005237479452054,0.16535823780821915
2015-12-10,0.001074082191780822,0.0019490389041095888,0.003042555616438356,0.00854531506849315,0.013814849589041094,0.01686649315068493,0.02125099726027397,0.02622395835616438,0.03919959123287671,0.053729319452054794,0.11061219945205479,0.16619868493150683
2015-12-11,0.0018166095890410957,0.002934025205479452,0.004347945205479452,0.01249487506849315,0.016489469589041093,0.0199118498630137,0.024950531506849314,0.030551281643835616,0.04440205479452054,0.0595900010958904,0.12093191013698629,0.1818377063013699
2015-12-14,0.0014873698630136986,0.0026907704109589035,0.004058041643835616,0.012108157808219173,0.015908054794520548,0.019509356712328767,0.024950531506849314,0.030846580273972597,0.04505688986301369,0.060857319452054796,0.12457319671232878,0.18730620493150682
2015-12-15,0.0012853578082191778,0.0024072416438356164,0.003806386849315068,0.011780266849315065,0.015324778356164382,0.01876379506849315,0.02418688767123288,0.029989262465753428,0.043896052602739724,0.05939621260273972,0.11792268493150684,0.17659476493150683
2015-12-16,0.0009478356164383562,0.001955244383561644,0.0031833073972602735,0.010463883287671234,0.01361712328767123,0.017120626849315066,0.02250246575342466,0.028310873424657535,0.04147957479452055,0.057190329863013686,0.11590571835616438,0.17385857753424655
2015-12-17,0.0009185098630136987,0.0019428432876712326,0.003144604931506849,0.010714206575342467,0.01401400109589041,0.017452326575342465,0.022656591780821918,0.028240022465753425,0.0411997808219178,0.05605600438356164,0.11495137315068492,0.1727128898630137
